ID_REF	GSM142398	GSM142399	GSM142400	GSM142401	GSM142402	GSM142403	GSM142404	GSM142405	GSM142406	GSM142407	GSM142408	GSM142409	GSM142410	GSM142411	GSM142412	GSM142413	GSM142414	GSM142415	GSM142416	GSM142417	GSM142418	GSM142419	GSM142420	GSM142421	GSM142422	GSM142423
1449257_at	265.7	131	246.1	163.4	203.8	219.3	144.6	101.3	137.1	293.5	248.6	48.7	159	199.5	181.3	299.5	236	247.7	211.6	104.5	106	76.4	106.7	166.9	183.4	111.7
1449258_at	820	722.6	737.5	668.4	1008.4	1216	1424.9	520.5	528.1	1135.6	1145.4	496.8	667.8	689.3	1294.2	1630.7	1677.8	966.9	1208	1401.5	995	891.9	1062.9	750.5	717.3	824.6
1449259_at	81.1	22.1	35.8	83.3	192.6	110.8	62.8	62.1	40.2	18.8	97.3	43.6	97.5	55.9	74.5	152.7	90	81.4	12	27.9	57.5	35.4	30.4	70	80.6	11.3
1449260_at	48.3	34.3	64.9	28.4	64.9	37.7	70.2	46.9	33.6	59.1	46.3	4.3	41.8	49.9	65.2	34.2	23.9	81.6	73.5	43.4	34.9	46.5	27.5	39	39.5	24.4
1449261_at	276.2	60.5	273.2	436.6	267.9	107.7	173.9	189.2	140	118.9	259	72.7	92.4	86.9	142.5	115.8	108	283.6	138.7	76.5	68.3	49.5	83.2	316.9	65	12.7
1449262_s_at	364.3	118.7	318.6	422.9	146	276.6	234.1	400.7	398.3	210.8	143.7	433.3	268.1	208.3	104.4	128.6	241.3	372.8	10.8	141.2	349.3	453.8	310	311.5	103.9	92.5
1449263_at	427.2	324.3	349.8	348.1	264.2	271.8	245.3	416.3	370.9	365.2	321.3	393.5	479.8	267.5	321.9	344.8	276.7	313.8	152.1	363.8	543	673.7	497.2	376.6	317.6	297
1449264_at	91.2	19.7	40.3	49.1	70.7	101.3	73.3	62.4	100.6	249.4	74.7	39.5	151.9	370.8	65.8	30	3.5	148.5	31.5	28.2	65.7	77.8	92.9	55.7	62.2	27.1
1449265_at	1201.5	2149.8	1731.7	1172.9	401	1213.7	1318.7	2122.5	2060.9	1706.4	2336.8	1804.7	1479	1841.5	2692.3	252.3	507.3	1461.1	2316.7	679.8	1275.6	2364.9	1309.9	1309.4	1220.2	1345.9
1449266_at	278.3	156.4	175.6	192.8	143.8	141.8	133	117.2	148.4	245.4	149.8	141.4	147.6	150.7	167.3	92.5	132.9	230.2	103.9	109.3	172.3	129.9	166.9	142.7	104.4	29.4
1449267_at	126.8	193.2	130.4	132	363.6	191.3	248.1	251.3	244.6	210.7	248.7	113.5	266.3	287.7	162.7	223.5	242.4	163.2	71.9	245.7	101.8	54	88	160.5	131.3	133.2
1449268_at	73.4	109.8	97.7	78.5	85.2	64.7	122.6	68.9	64.5	78.1	155.5	115.5	145.6	168.4	91.4	45.8	75.6	100	50.2	66.7	58.3	24.3	61.2	85.8	139.5	94.3
1449269_at	66	0.6	65.8	60	387	85	111.2	22.9	29.7	97.3	35.9	23.3	43.6	180.1	59.6	170.8	39.1	119.2	74.7	18.6	24.7	16.3	18.1	64.8	5.9	9.4
1449270_at	11.4	7.6	33.8	28.1	45.6	29	25.1	1.9	18.1	2	23.5	18.7	44.5	37.3	24.4	27.1	1.7	2.8	78.8	16.2	3	1.2	12.6	13.5	31.3	31.5
1449271_a_at	78.9	48.4	43.7	60.1	51.1	59.2	52.6	90.7	104.1	62.7	33.9	60	65.1	37	68.1	46.7	47.5	59.6	24.2	37.8	19.8	75.9	40.7	35.7	37.7	52.6
1449272_at	28.4	4.8	10	10.2	14.9	12.2	9.6	38.8	12	10.6	10.2	6.3	49.1	13.7	24.6	6.5	12.2	14.9	32.6	7.5	18.1	9.5	10.9	9	8.1	25.1
1449273_at	1750.4	3430.6	1963	1553.1	1899.6	1130.3	1094	729.2	748.6	1740.1	2628.2	1014	1627.8	1162.6	950.2	554.6	264.7	1006.9	986.4	1795.6	2044	1613.1	2589	1184.3	1039.3	796.4
1449274_at	140.6	118	146.3	104.4	66	108.1	71.6	159.8	243.3	156.7	179	63.6	225.3	153.9	155.9	45.5	40.5	142.9	157.2	105.3	178.9	169.7	294.5	70.1	93.3	163.6
1449275_at	230.1	242.7	172.3	232.5	150.1	245.2	190.7	386.2	388.2	211.7	289.2	201.6	229.7	255.9	163.7	123	123.7	220.5	120.4	138.4	284.5	266.5	369.2	181.9	182.5	182.5
1449276_at	24.1	6.9	7.5	38.4	18	4.3	5.2	23.6	28.1	8.5	8.7	3.9	22.1	6.3	6.8	6.3	3.1	42.7	7.6	4.1	9.8	4.3	1.7	2.3	2.7	31.1
1449277_at	16.7	8.9	52.9	31.4	9.2	16.4	27.4	733.2	695.2	72.9	8.3	3.5	5.7	1736.9	7.9	9.2	6.8	39.9	772.3	5.1	4.6	16.9	25.8	4.1	5.4	28.9
1449278_at	1224.4	402	1635.8	1483.1	646.7	949	635.8	417.7	456.2	604.8	585.5	713.4	907.1	834	739.1	371.2	300.9	910.4	1781.3	482	622.4	625.8	695.9	1581.3	1055.8	887.3
1449279_at	69.2	32.4	54.2	32	22.6	17.9	27.5	9.4	11.1	5	20	45.7	14.8	64.4	16.2	6.4	42.3	26.3	28.7	10.2	46.2	37.2	6.8	58.7	23.8	6.6
1449280_at	11.5	3.1	5.8	1.7	10.8	0.7	5.9	349.8	191.1	5.4	65.9	6.9	2.2	37.3	64.7	4	0.5	2.1	6.4	15.2	1.1	7.5	0.6	5.8	1.6	0.9
1449281_at	53.9	78.5	78.1	126.5	56.1	127	36.4	37.3	64.1	37.5	94.3	75.3	119.7	16.9	76.8	74	21.3	104	142.3	54.3	98.7	97.1	77.7	31.8	62.6	80.3
1449282_at	2.2	0.8	2	4.1	4.1	1.8	4	32.1	34.3	25.4	7.1	1.8	21.2	19.4	4.3	9.7	4.9	3.5	82.5	4.1	1	4.6	4.6	2	3.1	2.3
1449283_a_at	552.9	196.6	849.6	683.3	107	325.1	147.5	279.1	318.7	310.1	211.4	1205.9	181.4	521.4	484.1	116.1	74	575.4	1930.6	455.7	407	343.9	516.4	132.6	32.1	51
1449284_at	4.5	2	1.9	4.1	3.4	3.2	2.6	3	2	5.2	3.3	4.5	2.8	29.2	2.8	2.3	4	20.7	18.8	2.2	6.2	3.1	19.2	1.7	2.6	3.8
1449285_at	10	2.4	3.5	1.3	11.7	20	9.2	1.6	0.8	28.9	3.5	1.5	2.7	1.5	29.5	19.7	1.9	1.6	4.3	15	1.2	3.2	1.2	3.5	1.2	8.7
1449286_at	31.9	17.4	1.6	20.1	5.8	4.5	1.1	18.3	1.4	0.8	2.1	16.3	29.7	22.8	1.6	5.4	15.3	4.1	52.5	14.2	10.4	1.9	27	16.3	7.9	0.8
1449287_at	254.8	33.9	280.3	283.1	132.9	189.7	173.4	156.4	153.9	147.2	125.2	227.4	220	82.2	67.1	40	3.8	247.9	213.7	63.7	62.6	52.7	95.8	172.2	18.1	46.1
1449288_at	38	22.3	48.3	64.6	112.1	76.1	138.3	206.4	236.5	50	86.2	119.5	75.4	100.3	87	802.7	348.1	70.7	87.7	60.2	197.1	37.2	137.2	48.2	39.7	14
1449289_a_at	25511.7	14035.7	26230	21550.3	18438.9	23795.2	22789.4	21115.3	18789.1	34153.2	25435.6	21358.7	25847.5	29193.9	30127	13090.8	12887.3	24493.8	25476.4	20342.5	20021.1	23294.6	24913.2	14513.6	16235.3	20315.3
1449290_at	4.4	6.2	51.4	2	5.8	6.2	7.7	25.3	6.5	98	25.3	22.6	5.8	71	17.9	5.1	7.8	8.9	27.4	30.3	3	2.8	1.3	5.8	0.9	25.3
1449291_a_at	40.3	120.3	54	44.2	50.5	52.7	61.8	132.2	119.4	71.7	93.5	4.6	136.3	38.9	52.9	11.7	3.4	35.8	24.1	56.8	18.4	35.7	43.4	18.3	84.6	78.9
1449292_at	548.3	64.5	446.9	491.2	437.7	366.1	538.1	293.7	242.2	384.8	942.2	686.7	489.1	544.3	344.9	539.2	749.5	558.5	2066.3	106.6	349.2	722.6	266.8	429.8	224.2	100.2
1449293_a_at	79.9	189.6	15.6	40.5	127.1	100.7	157.4	84.4	97.8	9.6	60.8	59	37.9	118.3	83.2	168	220.2	132.1	8.8	102.9	122.3	89.2	114.4	86.7	74.4	55.2
1449294_at	549.4	1366.4	577.4	534	622.2	748.6	1073.2	948.2	972.7	945.5	811.3	775.7	1137.5	1061.4	814	604.6	926.4	711.4	527.6	1500.7	729.3	788.9	839.1	570.2	2161.6	2069.1
1449295_at	561.3	471.4	469.9	442.9	281.8	428	349.6	251.9	255	556.5	452.3	521.5	418.4	445.8	400.1	308.9	347.4	471.6	286.8	516.8	671.3	652.4	604.4	416.8	348.4	343
1449296_a_at	1531	249.9	1332.3	1352.1	545.5	1417.6	947	1565.4	1806.7	1780.4	849.1	1429.4	1577.4	1842.2	1405.3	325.4	262.1	1407.5	518.7	2596.4	1282.6	824.9	1425.9	773.3	945.5	1108.1
1449297_at	30.6	0.9	6.2	26.3	18.9	28.1	34.6	112.4	98.2	23.1	42.4	10.8	44.3	106.5	60.2	1.5	21.3	22.8	118.6	1.5	3.5	17.9	13.3	15.5	16	3
1449298_a_at	35.5	35.4	40	17.3	26.9	17.9	33.2	26.7	29.6	25.9	8.1	23.5	35.3	42.8	26.6	18.8	29.1	27.2	38.2	20.6	15.1	24.2	27.8	18.6	16.8	27.5
1449299_at	10.9	1.1	6.7	22.4	25.5	24.7	0.9	20.7	7.8	6.9	25.1	12.5	14.3	2.3	35.8	3	4.9	11.4	25.7	15.6	4	8.1	17.6	1.7	9.8	1.1
1449300_at	6	11.7	46.2	46.8	41	11.7	21	99.4	89	5.8	53.8	8.4	53.4	93.9	19.6	14.5	23.9	13.8	76.8	12.4	20.4	34.6	9	50.8	34.1	30.8
1449301_at	31.2	5.1	10	4.2	11.8	20.3	12.4	7.6	5.6	3	30.9	32.6	3.1	5.6	4.2	1.6	3.6	48.2	24.7	10.1	21.7	2.4	6.6	16.3	2.5	18.1
1449302_at	183.4	83.7	156.3	208.9	98.9	66.2	56.4	84.3	111.1	192	21.7	76.9	153.9	177.2	137.4	11.1	43.5	126.5	104.2	77.1	180.8	107.8	166.1	125.6	54.9	43.2
1449303_at	2105.6	580.3	2222.4	2255.5	662.7	1373	703.1	1605.6	1135.1	1833.7	1335.6	484.7	1870	1027.9	1550.6	177.7	161.1	1586.4	1146.7	337.1	343	283.6	311.3	2151.2	1063.2	630
1449304_at	196.9	67.5	209.4	230.1	154	183.4	111.3	177.9	202.5	202.1	164	284.8	197.3	248.9	204	152.4	98.4	222.8	184.2	299.8	238.3	165	293.4	182.1	167.3	142.4
1449305_at	36.3	4	33	64.2	519.6	79.1	251.9	519.3	475.1	126.4	7.6	48.5	8.1	259.5	49.8	310.1	307.7	49.5	23.5	6.6	17.9	24.8	35.1	34.3	110.8	45.3
1449306_at	1.9	9.5	0.7	3.8	0.9	6.1	2.8	8.6	1.5	16.6	10.9	1.2	21.2	20.3	0.9	12.9	13.8	1.4	1.4	13.8	1	0.7	1.9	11.9	1.2	2.1
1449307_at	40.9	3	32.2	6.7	11	4.5	4.8	14.9	27.2	4.2	60.6	2.4	4.1	10.7	29.6	2.7	8.4	6.3	11.7	6	3.7	3.8	16.3	16.2	7.5	3.8
1449308_at	2.8	1.6	24.5	42.5	3.6	134.4	6.3	23.5	5	27.2	43.1	14.6	11.2	71.8	12	38.5	64.5	10.7	32.6	2.2	23.4	1.9	2.1	34.2	2.2	5.4
1449309_at	29.6	41.8	53.1	61.1	32.4	38.1	35	8	58.9	31	79.7	45.3	31.5	32.1	71.8	8.7	4.2	25.7	9.9	38.9	29.6	32.3	30.5	11.1	41.1	10.9
1449310_at	44.6	940.4	46	18	182.3	92.6	64.5	203	132.6	99.7	58	26.6	140.2	255.8	89	44.4	48.9	80.1	95	27.3	28	20.6	17	53.7	42.3	53.2
1449311_at	330.7	116.3	292.8	313.1	422.7	261.6	278.7	314.1	272.5	291.2	194.5	108.8	116.7	226.7	53.6	237.6	269.7	159	159.9	47.1	160.3	132.2	111.8	135.3	64.9	38
1449312_at	1.4	10.7	13.3	15.3	1.1	13.2	4.4	10.5	9.7	5	20.3	18.2	32	23.7	5.5	21.5	1.7	22.2	25.7	12.6	20.6	10	0.3	11.2	8.6	5.8
1449313_at	1.3	0.5	2	1.2	1.2	1	1.3	9.8	7.1	1.2	1.6	1.6	2.9	1.3	17	1	1	4	2.7	1.8	1.9	6.6	0.8	0.6	11.6	1.4
1449314_at	24.5	8	14.3	0.5	10.8	20	0.6	26.5	37.7	1.5	20.8	1	14	48.1	26.3	7.2	22.3	18.2	106.1	7.1	7.1	12.9	11.6	13.9	0.9	13.8
1449315_at	9.8	14.2	2.3	10.6	2.5	1.1	0.8	21.4	7.8	2.9	1.5	3.4	1.7	28.9	1.3	17.1	2.5	1.6	54.4	10.4	6.1	0.7	3.2	0.9	1.9	2.6
1449316_at	15.9	8	3.1	15.4	5.5	3.3	27.1	3	24.7	4.2	14.6	7.3	7.9	6.4	48.6	5.5	21.1	29.5	50.5	1.8	6.3	15.9	22	4.7	12.2	4.8
1449317_at	261.6	1041.6	308	324.7	171.3	159.7	149.1	279.3	315.3	198.8	278.1	147.6	255.1	387.5	285.3	110.4	148.1	168.7	247.8	126.4	116.5	152	78.4	278.1	489.2	641.3
1449318_at	62	32.3	93.3	115	33.3	35.3	47.4	47.8	22	84.8	81	51.9	30.1	54.5	32.4	17.3	18.4	28.2	24.5	26.8	46.3	58.3	56	55.9	26.2	0.5
1449319_at	2.3	2.3	1.9	2.7	22.1	1.5	36.7	2.9	15.5	22.3	20.2	2.3	6.6	5.5	19.2	1.6	10.2	1.9	43.9	1.9	2.2	13.4	2	8.3	3.4	1
1449320_at	18.6	3.8	14.9	20.2	17.6	2.7	18.9	2	9.9	2.1	2.8	5.1	18.4	24	1.7	5.1	13.8	13.6	2.8	17.3	1	9.1	2.5	9.1	11.9	2.1
1449321_x_at	1.3	1.4	1.2	0.7	1.2	6.7	1.5	32.4	23.6	0.8	2.2	3.8	3.8	3.9	9.7	4.1	0.5	2.8	0.6	0.8	1.1	0.6	0.4	0.4	1.3	15.9
1449322_at	856.1	1379.2	1314.2	1197.8	1325.5	944.1	1180.9	1115.8	931.8	996.8	1079.9	906.7	872.6	738.5	889.7	1247.7	1843.8	823.2	1513.4	625.4	770.1	905.7	579.3	2625.9	1065.5	1108.8
1449323_a_at	27966.6	22949.8	28040	26136.8	22066	27417.7	24173.1	24489.9	21335.6	39311.2	28979	30008.8	31199.3	33020	35739.1	22068.8	20879	28087.3	31585	24996.9	27029.5	25853.6	28476.4	20244.7	21826.5	28085.6
1449324_at	397.2	683.3	423.1	417.3	1391.1	375.5	512.6	1156.9	1090.4	400.2	555.4	420.6	502.6	611.9	352.3	779.7	504.2	422	429	274.7	248	240.1	273.5	494	1279.5	1493.5
1449325_at	47.9	192.2	24.1	114.8	210.8	82.4	108.9	72.1	59.8	91.4	76.3	48.6	46.8	48.7	20.1	422.8	289.7	56.6	73.6	34.4	101.3	55	84.9	53.1	106.7	197
1449326_x_at	3.4	4	13.7	10	33.9	3.7	2.6	11.3	17.3	43.1	27.5	36.8	30.6	39	77.9	1.1	21.9	20.5	10.3	3.5	0.8	26.8	15	13.9	10.9	11.9
1449327_at	2	4.6	4.6	3.2	2.4	8	6.3	2.5	2.2	4.1	2.9	4.7	1.9	5.2	3.7	17.6	2.6	36.6	5.7	2.6	12.9	16.4	17	4.5	3.1	4.5
1449328_at	245.2	236.3	198.2	270.1	333.2	163.7	248.7	157.4	191.7	187	177.7	198.2	438.3	432	116.3	164.7	2.8	215.6	343	119.8	77.6	75.2	67.7	199.2	214.3	172.8
1449329_at	64.7	61.9	132.3	112.3	2.8	22.1	11.6	55.6	95.3	13.5	61.5	35	80	51	17.8	3	19.9	25	4.6	5.1	3.5	31	66.2	27	55.6	24.6
1449330_at	4.3	4.5	3.9	23.5	8.5	4.7	7.3	2.8	5.4	22.6	7.9	24.1	8.7	8.6	10.7	5.1	3.2	6.9	8.6	2.2	3.8	24.6	1.5	4.8	4.2	2.7
1449331_a_at	8.8	9.6	5.5	6.3	9.6	22.4	6	47.8	17.3	28	9.8	7.7	8.7	7.3	10.3	5.2	6.2	14	14.8	3.1	25	5.5	7.3	4.2	11.2	4.5
1449332_at	7.4	2.3	4.7	17.9	9.9	28.3	2.3	37.5	5.2	28.9	23.1	6.5	53.2	2	21.4	2.9	7.6	4.2	56.2	28.5	1.6	2.6	6.2	4.1	15.1	5.1
1449333_at	697.8	963.2	684.1	669.2	775.5	639.1	557.7	505.8	584.6	920.3	487.8	577.6	653.3	585.4	440.7	603.8	578.3	570.8	473.7	896.7	734.9	624.3	834.7	542.1	1230.2	790.6
1449334_at	5.5	7.5	7.7	4.1	47.6	5.2	7.5	43.5	14.4	4.7	21.5	7.5	9.3	12.4	65.9	6.7	5.8	12.6	86.2	1.4	2.1	6	15.7	20.4	2.5	7.2
1449335_at	5.4	8.9	3.3	18.3	27.1	28	6.2	9.3	24.5	3.2	4.3	3.3	5.5	29.4	31.1	4.1	31.5	22.8	97	1.1	4.5	34.3	3.5	2.5	2	2.9
1449336_a_at	236.2	246.6	301.2	425.9	402.8	346.9	448.4	180	164.9	236	312.8	327.2	271.6	228.5	118.6	462.3	626	480.4	162.6	66.4	279.6	303.8	236.5	405.8	144.5	144.5
1449337_at	63.6	18.5	71.1	68	38.1	35.7	54.9	59	43.4	100.6	103.9	37.2	80.2	53.2	72.5	31.7	49	24.9	38.1	35.4	50.1	26.6	43.2	50.8	33.9	33.5
1449338_at	1659.4	1289	1477.9	1420.5	817.2	1411.9	1258.5	1850	1593	1565.5	861.7	2323.5	1594.3	1531.3	2105.1	1558.7	1406.9	1663.3	826.4	2688.8	2745.6	2846.6	3117.3	1014.7	1815.4	2034.8
1449339_at	166	96.6	167.1	138.4	87.9	130.5	158.2	136.5	115.6	146	131.2	153.7	118.1	94.7	127.6	159	130.2	151.5	94.1	130.1	198.6	159.7	139	146.6	159.5	127.7
1449340_at	24.9	4.6	7.2	12.8	9.4	36.1	35.2	15.5	19.8	14.7	351.5	24.2	84.4	13.5	96	14.7	25.3	11.5	79.2	16.5	0.9	1.9	1.5	10.9	11	7.3
1449341_a_at	417.4	39.6	273.4	763.7	1351.7	240.3	1693.5	173.3	200.1	541	167.3	351.2	124.2	294.2	160.9	2734.7	1964.6	583.2	78.7	155.9	496.4	96	373	423.3	54.5	27.5
1449342_at	771.6	892	587.8	499.9	1331.1	1091.3	1434.3	604.2	592.6	843.7	1117	751.1	722.5	995.6	1215.1	1150.5	1212.4	773	662.5	1666	2307.8	2802.4	1430.9	663.6	831.6	967.2
1449343_s_at	829.1	574.2	765.1	758.1	588.9	616.6	475.1	533.1	483.3	694.4	310.8	461.6	612	427.3	483.1	521	341	671.2	864.8	361.2	415.1	373.1	518.6	894.9	501.8	420.3
1449344_s_at	23.8	23	13.7	34.5	30	33.9	15.1	15.7	24.4	30	41.8	6.2	24.5	51.2	7.2	31.3	11.1	38.1	14.6	25	21.1	42.2	28.7	20.3	9	26.6
1449345_at	99	159.7	107.2	73.4	301.1	177.4	301	153.1	162.8	71.6	155.6	372	85.6	87.9	38.5	630.7	926.7	249.4	49.5	246.9	312	373.7	240.4	205.5	334	301.6
1449346_s_at	367.4	331.7	349.1	385.5	237.8	291.9	289.4	297	337.3	245.3	372.1	428.6	505.6	261.1	414.4	316.4	275.2	370.4	630.5	281.6	479.9	566.9	479	455.2	487.9	332.3
1449347_a_at	1823.7	1428.9	1976.6	1650.1	775.9	1963.5	1626.8	2744.1	2781.5	1724.7	6947.8	1135.2	3822.7	1464.5	3809.3	515.5	1381.3	3452.8	9813.7	16	63	104.4	37	4325.4	1503.9	1447.6
1449348_at	328.4	968.4	418.3	398.8	414.1	358.6	342.5	281.6	283.8	225.5	715.4	628.2	758.5	348.1	657.7	475.5	413.8	299.7	575.7	514	806.8	1093.6	700.2	558.1	1266.7	1464.4
1449349_at	447.2	1318.5	333.7	206.6	530	507.8	731.6	664.3	720.1	472.3	496.9	629.6	447.7	468.5	557.6	674.5	817.2	477.7	244.6	2103.2	815.4	948.8	1016.4	293.4	853.2	894.7
1449350_at	3.9	2.2	3.2	5.7	17.3	8.1	3.8	2	2.1	15.6	4.8	6.2	4.6	21.3	4.2	2.3	14.6	34	35.8	8.7	3.2	17.4	25.8	4	2.8	18
1449351_s_at	16.9	29.7	6.9	25.7	47	50.1	38.3	36.7	43.6	27.4	24.6	23.2	30.9	61.8	68.8	34.4	38	57.1	84.1	21.1	1.6	30.2	14.8	17.3	17.5	14.5
1449352_at	121.1	100.2	170	121.3	99.5	95.7	108.9	114.8	147.4	115.4	110.1	64.1	95.2	125.5	109.7	41.7	53.9	90.6	137.1	83.2	70.9	87.8	89.6	88.8	79.7	81.8
1449353_at	198.7	142.2	262.9	292.7	197.9	265.1	154.1	395.3	465.6	280.4	484.6	788.9	431.5	683.6	225.8	150.5	101.5	272.8	319	71.7	112.5	99.8	140.1	210.2	256.8	177.4
1449354_at	534.8	130.4	756.4	594.2	415.7	492	491.1	524.8	616.1	628.1	620.4	382.4	403.9	451.9	394.5	377.9	448.3	533.3	1149.6	252.9	459.5	437.3	331.1	587.1	199.9	220.8
1449355_a_at	351.4	150	252.4	425.6	168.8	102.5	104.4	97.2	240.8	317	274	101.7	168.6	186.5	145.1	160.6	105.1	289.8	439.7	80.1	225.3	154.6	185.4	356	161.1	152.1
1449356_at	26.7	34.7	21.2	7.8	14.6	7.3	15.2	20.6	1.8	20.1	16.8	19.5	23.7	33.7	1.6	26.7	21.3	11.3	26.6	27.4	28.1	45	25.3	3.7	0.7	30.4
1449357_at	4	24.5	23	1.8	16.3	3.5	4.1	41.4	32.4	12.9	5.6	26.7	1.2	1.8	1.8	10.8	2.9	24.9	4	11.2	0.7	10.8	0.7	2.1	6.7	0.8
1449358_at	98	30.2	84.5	74.6	128.2	92.2	157.3	46.2	77.6	51.4	74.8	69.6	29	32	92.5	153.6	218	73.9	97.9	133.6	134.8	187.2	183.9	59.8	30.2	40.7
1449359_at	4.9	5.8	5.2	4.2	5.6	35.2	16.2	4.8	4.1	32.5	66.5	25.6	39.4	46.2	48.7	2.3	2.7	31.6	21.1	1.8	10.3	21.9	2.4	2.7	1.8	2.3
1449360_at	90.9	15.1	72.3	125.4	292.6	113.8	135	230.7	223.9	50.7	75.6	31.8	33	530.9	97.6	127.3	83.6	99.5	145.3	45.9	42.2	69.1	59.7	135.7	95.3	47.7
1449361_at	241.1	9.5	188.2	137.2	134.7	358.4	135.2	224.9	257.5	248.4	124.8	64.7	752.4	167.8	272.2	41.3	9.9	327.5	52.6	4.6	1.6	0.8	5.5	172.2	40.6	147.2
1449362_a_at	226.2	178.5	308.1	325.1	164	215.7	141.6	159.6	209.7	218.1	258.7	116.8	357.8	227.9	165.9	121.2	108.4	337	303.5	90.5	186.3	144.1	167.1	321.3	261.9	149.4
1449363_at	46.1	218.2	281.3	90.4	789.7	61.6	61	52.4	58.1	36.2	72.6	76.9	72.1	127.7	193.7	110.3	3084.6	104.3	517.6	376.9	594.5	269.2	354.8	969.6	523.5	687.5
1449364_at	66.2	32.3	24	65	22.3	26	56.9	29.3	23.8	41.9	8.1	25.8	11.5	47.9	29.6	18.8	37.9	47.6	66	25.3	42.2	5.2	28.7	45.1	29.2	42.5
1449365_at	5.3	1	24.1	1.2	3.2	39.2	23.3	3.5	2.2	103.7	5.1	3.8	333.4	3.1	23.2	5.3	2.7	71.9	16.1	11.4	3.2	3.6	2.2	75.2	2.9	0.8
1449366_at	30	13.4	388.8	93.3	3388.1	588.4	1912.1	91.5	84.3	207	66	83.5	54.2	792.4	221.1	2598.6	760.6	429	117.8	17.7	11.4	5.9	22.3	104.1	282.6	102.4
1449367_at	11.2	6.7	10.9	12.5	18.1	28.7	40.9	70	33.9	15.1	53	5.3	24.2	49.7	83.9	9.1	23.1	5	2.9	31	25.3	31.1	3.3	5.2	7.3	18.1
1449368_at	4.2	2.6	50.8	15.2	21.6	6.5	51.1	1807.3	1852.1	7.3	26.5	102.1	54.4	1759.1	97.7	21.3	6	29.8	747.2	19.2	88	67.8	33.9	12.6	10.5	4.4
1449369_at	3.5	42.5	27.1	47.5	8.2	24.9	9.5	38.8	5.9	20	20.9	23.5	4.2	42.2	11.8	24.9	38.2	3	14.5	11.7	22.9	13.5	7.1	2.3	10.1	3.9
1449370_at	34.6	20.7	55.3	18.3	69.6	12.6	5.2	20.7	26.4	3.7	2.5	19.7	34.2	19	39.2	26.5	49.9	46.3	35.2	15.8	14.7	23.7	5.9	37.2	10.5	2.2
1449371_at	146.5	97.2	114	179.1	66.7	99.8	56.1	112	87.4	74.7	113.3	102.1	68	102.5	75.4	40.9	60.6	156.1	127.6	56.1	59.1	70.8	44.1	146.2	116.7	171.4
1449372_at	1203.8	1249.6	1251.7	924.5	1662.1	1074.5	1482.2	905.2	833.3	1233.9	859.9	727.9	3614.5	1799.9	788.4	1035.2	794.7	1065.7	964.6	896.5	1509.7	2127.3	1066.5	966.1	1338	1412.9
1449373_at	148.7	128	80.5	106.7	87.9	118.1	106.1	110.6	120.4	88	98.9	58.8	120.4	86.2	21.9	52.2	98	115	13.7	27.9	24.2	25.5	32.2	107.5	58.8	27.5
1449374_at	36.3	17.1	48.4	23.3	24.6	26.5	35	36.4	35.2	38.4	95.4	52.1	85.9	12	53.6	17.1	23.7	22.7	54.4	36.7	25.9	54.4	28.4	4.4	39	36.2
1449375_at	7	1.4	3.4	33.2	17.4	23.3	3.8	4.5	3.7	4.6	42.8	5.1	32.6	6.3	6	4.7	8.3	4.9	2.4	3.1	7.5	5.4	2.5	2.5	2.9	1.3
1449376_at	203.6	106.3	193.9	171.3	59.5	121.6	87.5	286.6	281.4	132.3	150.3	282.9	78.4	179.2	169	27.2	52	167	147.6	125.5	104.1	48.8	141	149.8	163.8	187
1449377_at	67.2	69.9	84.3	88.4	19	54.5	39.7	151	156.8	98.7	80.3	112.2	44.3	99.7	72.2	7.9	17.8	37.5	164.2	100.1	71.5	21.1	81.4	54.5	106.3	131.3
1449378_at	20	2.7	8.6	3.9	32.4	34.8	50.4	18.5	44.1	8.8	6.6	23.8	4.1	8.5	3.8	12.8	50.7	25.4	25.7	23.3	21.8	1.2	21.6	1.5	5.8	13.3
1449379_at	36.4	25.7	48.3	122.4	46.3	55.8	70.5	86.8	109	40.6	49.4	4.8	49.2	107.4	61.8	39.6	58.7	53.6	175.7	5.9	6.9	36.4	46.7	44.9	50.6	39.4
1449380_at	218.6	208.6	238.3	258.2	206	322.2	154.9	263.3	230	249.6	163.1	144.6	402.9	183.6	141.7	91.2	15.8	189.7	384.8	162.4	233.9	219.1	149.9	221.9	105.4	153.5
1449381_a_at	300.5	264.8	254.7	282.5	115.9	219.9	182.8	314.6	359.1	353.5	87.8	86.2	368.4	123.5	328.9	9.8	12.5	230.3	254	122.2	138.6	191.4	141.2	188.9	89.6	76.7
1449382_at	10	3.3	27.9	8.9	10.9	24.2	22.7	1.5	3.2	28	6.3	2.5	1.9	1.5	2.9	8.4	7.3	9.1	14	3.5	1.1	2.3	16.8	3.7	45.1	4.2
1449383_at	72.1	145.5	130.1	130	810.5	77.5	342.1	190.1	320.1	276	4.8	641	90.2	115	266.7	321.1	297.5	86.5	226.8	889.1	613.1	567.9	1141.2	82.7	3.1	13.6
1449384_at	7.2	33	26.2	37.4	36.7	4.9	7.9	5.2	38.6	7.7	46	10.1	41.5	8.9	53.1	14.3	3	44.2	3.2	19.7	27.2	17.8	26.2	19.5	6	25.8
1449385_at	16.1	3.8	2.4	36	22.2	6.2	7.3	19.8	4.3	6.1	13.1	11.3	13.8	37.9	7.7	21.3	5.1	3.4	6.4	2.6	3.7	31.7	2.7	5.6	17.7	9.9
